height,weight,label 
146,63,fat
181,61,normal
180,67,normal
144,70,fat
176,79,fat
141,75,fat
147,61,fat
179,76,normal
158,57,normal
182,65,normal
146,67,fat
156,63,fat
140,72,fat
150,45,normal
161,77,fat
148,81,fat
149,59,fat
182,49,thin
156,49,normal
171,46,thin
162,81,fat
150,81,fat
164,81,fat
172,69,normal
163,77,fat
183,77,normal
153,62,fat
190,54,thin
156,46,normal
150,60,fat
189,67,normal
166,41,thin
147,42,normal
184,76,normal
169,60,normal
150,42,normal
155,81,fat
184,40,thin
148,73,fat
172,84,fat
184,84,normal
145,42,normal
174,73,normal
163,53,normal
155,55,normal
154,72,fat
146,41,normal
144,50,normal
179,66,normal
145,41,normal
183,77,normal
174,76,fat
187,82,normal
174,53,thin
171,54,thin
163,75,fat
152,83,fat
149,58,fat
172,43,thin
148,41,normal
151,74,fat
186,49,thin
187,50,thin
170,46,thin
147,43,normal
149,60,fat
170,63,normal
158,72,fat
140,56,fat
169,40,thin
144,66,fat
142,41,normal
174,46,thin
166,55,normal
149,43,normal
162,81,fat
155,67,fat
161,41,thin
162,59,normal
145,84,fat
163,72,fat
141,45,normal
183,78,normal
142,82,fat
168,77,fat
147,41,normal
156,83,fat
186,65,normal
160,43,thin
141,56,fat
141,61,fat
166,73,fat
155,80,fat
187,68,normal
142,66,fat
149,46,normal
176,49,thin
160,64,normal
149,45,normal
143,82,fat
186,68,normal
178,55,thin
159,48,normal
166,84,fat
146,48,normal
168,82,fat
184,51,thin
163,53,normal
154,75,fat
156,60,normal
165,57,normal
144,53,fat
158,55,normal
159,72,fat
154,57,normal
151,45,normal
186,41,thin
178,63,normal
153,45,normal
171,42,thin
167,65,normal
165,67,normal
167,71,fat
144,55,fat
175,62,normal
159,51,normal
164,79,fat
159,70,fat
176,75,normal
154,72,fat
148,79,fat
186,80,normal
175,72,normal
144,85,fat
153,53,normal
154,85,fat
144,58,fat
155,58,normal
154,80,fat
179,48,thin
152,70,fat
144,40,normal
165,81,fat
152,48,normal
164,52,normal
181,62,normal
155,47,normal
145,59,fat
141,53,fat
174,53,thin
167,58,normal
149,71,fat
155,64,fat
163,75,fat
171,72,normal
169,54,normal
180,50,thin
171,46,thin
161,70,fat
152,41,thin
149,47,normal
143,79,fat
151,81,fat
163,43,thin
158,66,fat
161,69,fat
168,76,fat
171,47,thin
188,50,thin
142,77,fat
164,44,thin
159,65,fat
182,73,normal
161,65,fat
154,45,normal
158,55,normal
165,51,normal
171,77,fat
182,71,normal
173,52,thin
145,73,fat
150,56,normal
165,47,thin
188,60,thin
169,40,thin
179,53,thin
150,73,fat
149,64,fat
155,41,thin
151,47,normal
162,81,fat
170,56,normal
160,52,normal
150,44,normal
140,78,fat
148,78,fat
179,63,normal
167,41,thin
175,66,normal
156,52,normal
146,53,normal
174,70,normal
169,48,thin
189,83,normal
188,69,normal
166,51,normal
142,74,fat
154,54,normal
183,42,thin
146,79,fat
153,51,normal
169,46,thin
183,46,thin
177,60,normal
173,85,fat
151,83,fat
180,58,thin
165,58,normal
168,72,fat
158,74,fat
183,55,thin
171,80,fat
178,49,thin
152,47,normal
152,41,thin
190,73,normal
170,51,thin
154,41,thin
189,68,normal
183,56,thin
177,63,normal
189,64,thin
178,81,fat
154,77,fat
163,64,normal
174,80,fat
160,54,normal
178,79,normal
184,54,thin
154,68,fat
140,53,fat
164,47,thin
148,57,fat
153,56,normal
158,57,normal
176,44,thin
177,64,normal
145,63,fat
150,54,normal
190,46,thin
189,65,thin
141,69,fat
183,70,normal
149,60,fat
170,40,thin
174,81,fat
188,57,thin
164,84,fat
151,70,fat
141,64,fat
160,76,fat
145,81,fat
180,48,thin
164,82,fat
185,64,normal
158,42,thin
184,78,normal
168,48,thin
149,75,fat
174,69,normal
171,74,fat
167,70,fat
189,54,thin
162,72,fat
156,73,fat
184,80,normal
185,70,normal
164,52,normal
175,60,normal
168,76,fat
188,73,normal
164,64,normal
178,40,thin
156,46,normal
149,56,fat
148,71,fat
156,69,fat
140,60,fat
174,45,thin
172,47,thin
146,56,fat
153,70,fat
141,42,normal
157,47,normal
141,59,fat
174,56,thin
146,54,fat
162,85,fat
168,61,normal
147,73,fat
143,67,fat
161,66,fat
155,68,fat
146,74,fat
175,75,normal
149,72,fat
180,44,thin
175,60,normal
173,42,thin
155,55,normal
169,81,fat
157,45,thin
150,54,normal
185,76,normal
156,83,fat
189,79,normal
175,41,thin
145,53,fat
185,76,normal
170,48,thin
160,61,normal
143,78,fat
163,82,fat
140,65,fat
175,43,thin
146,54,fat
189,46,thin
150,48,normal
168,73,fat
150,80,fat
157,47,normal
154,76,fat
176,62,normal
181,54,thin
159,51,normal
144,66,fat
186,78,normal
155,61,fat
156,52,normal
160,46,thin
167,48,thin
150,66,fat
149,51,normal
160,55,normal
190,51,thin
176,52,thin
169,74,fat
187,63,thin
152,66,fat
151,54,normal
169,85,fat
172,83,fat
178,83,fat
166,41,thin
157,62,fat
188,57,thin
149,82,fat
187,83,normal
178,75,normal
159,58,normal
148,70,fat
150,66,fat
160,46,thin
171,54,thin
162,50,normal
142,41,normal
155,75,fat
169,85,fat
154,66,fat
189,49,thin
147,59,fat
155,45,normal
158,54,normal
149,72,fat
146,48,normal
182,63,normal
144,57,fat
169,49,thin
151,41,thin
140,40,normal
141,48,normal
187,74,normal
166,56,normal
154,83,fat
171,63,normal
190,50,thin
151,48,normal
179,85,fat
153,85,fat
150,67,fat
174,81,fat
187,47,thin
187,66,normal
140,54,fat
186,70,normal
180,85,fat
170,48,thin
190,46,thin
155,84,fat
180,52,thin
148,82,fat
189,83,normal
181,63,normal
180,73,normal
160,61,normal
167,44,thin
148,55,fat
181,76,normal
170,71,normal
187,80,normal
154,84,fat
143,40,normal
161,43,thin
153,47,normal
146,60,fat
155,45,normal
172,76,fat
151,78,fat
159,56,normal
184,60,thin
142,56,fat
155,64,fat
178,85,fat
158,85,fat
177,50,thin
140,47,normal
167,75,fat
145,64,fat
188,64,thin
184,55,thin
143,74,fat
150,56,normal
151,52,normal
175,80,fat
154,46,normal
190,77,normal
143,69,fat
154,62,fat
186,68,normal
153,46,normal
178,44,thin
159,65,fat
158,76,fat
182,68,normal
148,42,normal
167,78,fat
147,52,normal
160,73,fat
174,69,normal
180,44,thin
189,64,thin
151,47,normal
186,71,normal
174,50,thin
160,67,fat
148,44,normal
145,82,fat
140,51,fat
179,67,normal
146,63,fat
140,40,normal
164,75,fat
163,60,normal
168,70,normal
184,44,thin
177,42,thin
176,43,thin
183,72,normal
150,66,fat
174,64,normal
161,67,fat
162,65,normal
151,73,fat
170,66,normal
168,49,thin
170,62,normal
178,41,thin
163,40,thin
158,47,normal
161,85,fat
159,68,fat
187,69,normal
173,77,fat
184,76,normal
161,41,thin
164,45,thin
168,62,normal
170,54,normal
157,40,thin
181,52,thin
172,42,thin
187,53,thin
164,43,thin
169,67,normal
158,44,thin
144,54,fat
183,61,thin
167,81,fat
143,71,fat
175,55,thin
151,46,normal
151,60,fat
190,75,normal
153,60,fat
161,74,fat
181,56,thin
158,70,fat
185,83,normal
159,65,fat
155,71,fat
168,52,thin
186,71,normal
146,44,normal
190,57,thin
177,44,thin
160,70,fat
140,61,fat
171,61,normal
169,73,fat
159,79,fat
175,63,normal
159,78,fat
172,63,normal
146,40,normal
159,41,thin
183,70,normal
168,51,thin
174,59,normal
152,76,fat
164,49,thin
144,79,fat
151,52,normal
178,68,normal
159,76,fat
189,40,thin
177,52,thin
170,74,fat
188,71,normal
171,74,fat
147,55,fat
144,41,normal
143,41,normal
159,77,fat
158,42,thin
161,85,fat
156,85,fat
153,61,fat
160,80,fat
180,40,thin
182,55,thin
162,72,fat
165,56,normal
176,44,thin
181,85,fat
161,40,thin
164,57,normal
158,70,fat
140,80,fat
183,53,thin
167,55,normal
146,67,fat
181,42,thin
152,49,normal
145,63,fat
157,73,fat
174,69,normal
162,70,fat
177,72,normal
165,67,normal
150,69,fat
186,48,thin
151,60,fat
150,69,fat
153,56,normal
187,72,normal
151,65,fat
160,68,fat
148,67,fat
147,81,fat
148,78,fat
142,51,fat
145,76,fat
181,68,normal
176,85,fat
140,83,fat
164,62,normal
180,65,normal
172,80,fat
150,81,fat
183,47,thin
189,42,thin
172,82,fat
148,79,fat
155,84,fat
173,58,normal
158,64,fat
161,85,fat
157,43,thin
156,62,fat
163,66,normal
167,72,fat
177,74,normal
187,51,thin
158,81,fat
152,72,fat
188,42,thin
186,57,thin
181,50,thin
152,55,normal
153,44,normal
170,59,normal
185,61,thin
163,61,normal
147,78,fat
161,76,fat
181,69,normal
185,84,normal
185,84,normal
177,84,fat
172,68,normal
157,81,fat
146,59,fat
169,48,thin
154,59,normal
149,45,normal
153,62,fat
140,62,fat
166,69,fat
188,84,normal
140,68,fat
162,63,normal
152,66,fat
172,81,fat
166,51,normal
166,57,normal
170,52,thin
156,72,fat
152,54,normal
165,73,fat
158,53,normal
153,72,fat
175,40,thin
148,72,fat
172,66,normal
153,50,normal
146,83,fat
185,70,normal
169,70,normal
158,52,normal
177,81,fat
151,49,normal
150,43,normal
155,61,fat
147,58,fat
188,48,thin
154,66,fat
174,80,fat
179,80,normal
184,49,thin
183,62,normal
155,60,normal
183,44,thin
178,68,normal
144,54,fat
159,60,normal
186,85,normal
180,60,normal
174,67,normal
185,49,thin
172,55,normal
185,46,thin
170,75,fat
154,44,normal
151,53,normal
188,73,normal
166,64,normal
186,62,thin
187,53,thin
157,53,normal
171,45,thin
183,76,normal
181,59,thin
187,76,normal
187,56,thin
151,44,normal
148,69,fat
182,63,normal
182,66,normal
189,67,normal
178,81,fat
140,69,fat
151,41,thin
180,77,normal
158,56,normal
155,43,thin
160,47,thin
150,61,fat
159,82,fat
173,56,normal
164,63,normal
149,46,normal
177,85,fat
181,69,normal
142,79,fat
176,52,thin
159,72,fat
145,53,fat
155,74,fat
165,51,normal
168,60,normal
145,48,normal
156,73,fat
153,58,normal
178,64,normal
153,60,fat
189,83,normal
179,53,thin
184,63,normal
165,59,normal
168,65,normal
177,47,thin
173,70,normal
155,63,fat
144,52,fat
169,43,thin
160,82,fat
153,61,fat
175,48,thin
164,50,normal
168,79,fat
142,62,fat
180,52,thin
183,61,thin
145,82,fat
151,65,fat
154,60,fat
143,80,fat
182,51,thin
161,74,fat
174,46,thin
141,75,fat
171,75,fat
186,40,thin
185,84,normal
190,43,thin
175,76,normal
180,77,normal
161,72,fat
186,78,normal
156,70,fat
165,48,thin
168,52,thin
156,76,fat
177,82,fat
170,50,thin
189,55,thin
157,63,fat
168,66,normal
184,42,thin
166,73,fat
188,76,normal
149,53,normal
157,69,fat
168,58,normal
151,43,normal
179,71,normal
156,57,normal
163,75,fat
152,69,fat
150,51,normal
168,72,fat
183,69,normal
160,62,normal
143,42,normal
161,67,fat
179,44,thin
189,79,normal
172,62,normal
145,50,normal
165,65,normal
159,65,fat
144,56,fat
176,47,thin
175,61,normal
180,47,thin
147,62,fat
151,56,normal
173,73,normal
148,52,normal
149,77,fat
176,73,normal
152,59,fat
173,59,normal
142,78,fat
143,46,normal
174,60,normal
177,64,normal
182,76,normal
159,61,normal
180,75,normal
150,65,fat
180,61,normal
146,79,fat
183,80,normal
172,78,fat
152,79,fat
180,84,fat
184,43,thin
158,56,normal
149,63,fat
177,85,fat
184,83,normal
165,47,thin
141,59,fat
179,58,thin
147,77,fat
190,58,thin
150,71,fat
164,63,normal
173,72,normal
165,69,fat
173,51,thin
151,49,normal
156,63,fat
151,40,thin
148,40,thin
181,63,normal
146,54,fat
157,78,fat
170,75,fat
144,59,fat
186,70,normal
172,54,thin
182,56,thin
174,80,fat
155,71,fat
148,64,fat
165,47,thin
186,44,thin
182,65,normal
174,65,normal
154,40,thin
145,63,fat
149,75,fat
143,41,normal
167,50,thin
175,53,thin
186,47,thin
183,44,thin
156,47,normal
186,70,normal
168,81,fat
175,71,normal
182,65,normal
168,82,fat
151,48,normal
165,56,normal
165,56,normal
158,85,fat
164,48,thin
154,85,fat
148,43,normal
187,77,normal
161,75,fat
162,52,normal
183,53,thin
158,75,fat
179,47,thin
169,69,normal
142,85,fat
155,59,normal
170,45,thin
159,67,fat
154,85,fat
164,76,fat
173,66,normal
182,84,fat
154,72,fat
162,44,thin
169,60,normal
187,78,normal
150,58,fat
147,44,normal
148,54,normal
184,50,thin
168,74,fat
177,71,normal
161,70,fat
152,69,fat
163,69,fat
151,82,fat
187,73,normal
182,46,thin
154,44,normal
142,79,fat
151,42,thin
184,46,thin
159,58,normal
186,71,normal
187,70,normal
180,56,thin
153,59,fat
190,53,thin
157,84,fat
158,42,thin
172,84,fat
183,58,thin
176,70,normal
168,84,fat
187,41,thin
162,67,fat
188,62,thin
152,82,fat
156,43,thin
174,66,normal
164,63,normal
147,46,normal
188,66,normal
183,72,normal
179,74,normal
161,68,fat
160,81,fat
170,82,fat
155,46,normal
166,83,fat
156,47,normal
149,50,normal
166,58,normal
157,46,normal
141,58,fat
177,44,thin
155,45,normal
173,68,normal
175,83,fat
145,69,fat
155,55,normal
153,68,fat
165,56,normal
172,80,fat
166,42,thin
177,48,thin
174,64,normal
179,78,normal
144,42,normal
175,40,thin
145,62,fat
153,48,normal
181,43,thin
186,80,normal
153,82,fat
180,76,normal
174,75,normal
182,78,normal
157,46,normal
160,55,normal
169,60,normal
157,66,fat
144,44,normal
170,83,fat
152,42,thin
172,54,thin
157,66,fat
164,40,thin
143,66,fat
164,79,fat
156,78,fat
173,41,thin
171,48,thin
147,55,fat
186,77,normal
188,67,normal
146,71,fat
162,56,normal
162,60,normal
141,60,fat
147,70,fat
176,75,normal
162,63,normal
178,70,normal
175,44,thin
177,48,thin
171,73,normal
158,64,fat
173,64,normal
141,44,normal
175,53,thin
185,53,thin
176,57,thin
162,55,normal
159,83,fat
141,51,fat
140,53,fat
143,54,fat
178,64,normal
171,67,normal
171,77,fat
150,48,normal
172,54,thin
150,49,normal
183,62,normal
179,82,fat
187,51,thin
177,70,normal
149,83,fat
146,70,fat
161,70,fat
181,83,fat
190,81,normal
153,42,thin
155,67,fat
142,84,fat
146,42,normal
160,40,thin
169,61,normal
158,44,thin
149,78,fat
152,61,fat
176,58,normal
178,75,normal
177,84,fat
155,66,fat
155,80,fat
174,51,thin
161,70,fat
181,44,thin
155,54,normal
152,67,fat
187,63,thin
174,57,normal
161,40,thin
158,69,fat
168,64,normal
178,63,normal
152,79,fat
178,72,normal
142,55,fat
161,85,fat
168,62,normal
177,55,thin
143,52,fat
187,61,thin
153,80,fat
183,47,thin
171,54,thin
189,81,normal
190,45,thin
184,85,fat
183,61,thin
141,53,fat
187,66,normal
162,82,fat
152,44,normal
163,62,normal
170,59,normal
169,42,thin
168,71,fat
168,49,thin
169,53,normal
181,60,thin
157,83,fat
160,82,fat
180,63,normal
143,82,fat
152,70,fat
180,51,thin
179,62,normal
182,51,thin
155,77,fat
158,59,normal
153,53,normal
155,83,fat
185,54,thin
176,60,normal
185,73,normal
160,52,normal
175,64,normal
168,48,thin
148,67,fat
144,80,fat
164,72,fat
168,82,fat
148,56,fat
167,62,normal
171,84,fat
163,42,thin
172,44,thin
176,41,thin
172,82,fat
170,81,fat
143,85,fat
188,84,normal
165,77,fat
165,74,fat
143,76,fat
161,69,fat
179,80,normal
162,82,fat
144,54,fat
156,59,normal
145,41,normal
168,67,normal
170,41,thin
159,64,fat
148,78,fat
145,74,fat
155,69,fat
172,44,thin
145,81,fat
143,75,fat
170,72,normal
176,69,normal
154,82,fat
188,50,thin
156,75,fat
173,68,normal
176,59,normal
141,64,fat
182,71,normal
145,53,fat
175,63,normal
164,83,fat
182,60,thin
145,78,fat
188,66,normal
143,44,normal
169,44,thin
143,58,fat
167,60,normal
151,60,fat
172,80,fat
167,76,fat
157,56,normal
156,50,normal
188,79,normal
164,81,fat
141,62,fat
173,57,normal
153,76,fat
143,49,normal
174,80,fat
159,43,thin
175,70,normal
150,80,fat
176,71,normal
147,47,normal
162,46,thin
149,45,normal
151,46,normal
152,52,normal
169,51,thin
189,41,thin
152,80,fat
190,72,normal
141,57,fat
166,53,normal
156,41,thin
157,79,fat
185,45,thin
172,46,thin
181,40,thin
166,67,normal
156,73,fat
172,73,normal
183,51,thin
142,74,fat
177,80,fat
150,85,fat
150,51,normal
141,72,fat
179,41,thin
149,58,fat
160,56,normal
163,66,normal
177,41,thin
181,70,normal
166,57,normal
160,43,thin
142,82,fat
186,57,thin
159,70,fat
172,79,fat
170,55,normal
158,70,fat
174,84,fat
155,42,thin
173,54,thin
158,63,fat
172,73,normal
143,66,fat
149,58,fat
140,74,fat
161,76,fat
182,44,thin
184,85,fat
147,43,normal
166,72,fat
180,58,thin
181,70,normal
149,65,fat
142,72,fat
172,51,thin
180,65,normal
188,57,thin
188,56,thin
142,61,fat
164,71,fat
153,54,normal
189,66,thin
183,69,normal
164,56,normal
184,45,thin
174,73,normal
184,40,thin
190,41,thin
156,75,fat
181,53,thin
159,66,fat
155,61,fat
153,40,thin
166,59,normal
152,46,normal
156,43,thin
170,67,normal
178,84,fat
176,76,normal
185,48,thin
182,47,thin
144,53,fat
170,82,fat
172,41,thin
184,42,thin
169,74,fat
165,43,thin
144,41,normal
174,84,fat
150,43,normal
173,73,normal
176,81,fat
170,51,thin
143,80,fat
174,41,thin
141,70,fat
185,77,normal
173,45,thin
152,46,normal
177,63,normal
188,60,thin
168,85,fat
165,59,normal
188,77,normal
156,51,normal
164,51,normal
186,55,thin
150,46,normal
186,65,normal
165,77,fat
189,40,thin
181,46,thin
173,75,fat
182,48,thin
142,64,fat
158,59,normal
168,72,fat
178,45,thin
168,40,thin
154,79,fat
187,83,normal
171,49,thin
170,59,normal
147,55,fat
142,67,fat
170,40,thin
148,42,normal
190,81,normal
188,80,normal
184,74,normal
142,42,normal
166,78,fat
154,40,thin
156,80,fat
180,40,thin
169,65,normal
173,40,thin
186,73,normal
157,82,fat
146,56,fat
155,62,fat
165,61,normal
170,60,normal
152,49,normal
169,52,thin
149,74,fat
152,74,fat
160,46,thin
178,80,fat
155,41,thin
190,68,normal
182,68,normal
169,68,normal
172,41,thin
180,63,normal
179,65,normal
176,79,fat
141,48,normal
154,54,normal
185,52,thin
170,59,normal
149,57,fat
168,54,normal
169,60,normal
186,74,normal
163,73,fat
162,49,normal
163,81,fat
160,56,normal
154,83,fat
143,54,fat
150,60,fat
145,49,normal
174,49,thin
167,78,fat
164,56,normal
143,65,fat
185,60,thin
176,59,normal
140,41,normal
146,69,fat
150,42,normal
164,46,thin
163,52,normal
145,62,fat
181,44,thin
181,71,normal
155,81,fat
163,60,normal
162,78,fat
174,78,fat
160,73,fat
170,64,normal
173,52,thin
176,62,normal
154,46,normal
161,59,normal
157,52,normal
167,84,fat
145,77,fat
179,61,normal
163,47,thin
182,45,thin
190,65,thin
162,52,normal
186,68,normal
172,46,thin
188,76,normal
143,62,fat
147,74,fat
142,66,fat
172,72,normal
149,72,fat
148,55,fat
172,78,fat
158,73,fat
184,72,normal
188,50,thin
146,50,normal
180,82,fat
173,79,fat
156,61,fat
150,78,fat
149,40,thin
184,47,thin
169,47,thin
166,63,normal
180,56,thin
145,54,fat
173,46,thin
167,53,normal
170,83,fat
154,74,fat
155,85,fat
166,48,thin
181,64,normal
162,63,normal
190,76,normal
142,58,fat
180,67,normal
188,63,thin
188,79,normal
171,66,normal
157,63,fat
178,85,fat
155,50,normal
154,71,fat
144,56,fat
148,54,normal
163,50,normal
144,48,normal
152,64,fat
146,41,normal
165,85,fat
145,81,fat
157,79,fat
190,77,normal
175,81,fat
169,66,normal
167,70,fat
149,76,fat
167,61,normal
141,40,normal
157,69,fat
153,44,normal
179,47,thin
145,47,normal
183,54,thin
178,44,thin
188,53,thin
153,74,fat
148,78,fat
174,71,normal
176,70,normal
155,76,fat
188,62,thin
173,71,normal
173,72,normal
184,75,normal
154,54,normal
158,80,fat
142,75,fat
162,40,thin
143,49,normal
179,68,normal
180,40,thin
177,62,normal
140,60,fat
144,70,fat
169,49,thin
170,43,thin
145,69,fat
189,55,thin
183,54,thin
171,56,normal
178,40,thin
186,74,normal
161,68,fat
143,44,normal
156,81,fat
163,64,normal
186,57,thin
143,80,fat
171,41,thin
158,45,thin
175,56,thin
148,44,normal
181,76,normal
166,60,normal
182,70,normal
159,49,normal
178,80,fat
173,81,fat
169,68,normal
185,59,thin
160,63,normal
162,43,thin
158,70,fat
153,49,normal
141,68,fat
168,76,fat
184,53,thin
187,72,normal
190,42,thin
160,58,normal
163,75,fat
174,63,normal
181,66,normal
148,60,fat
181,76,normal
190,40,thin
146,54,fat
185,73,normal
169,50,thin
179,49,thin
174,76,fat
151,46,normal
190,46,thin
146,63,fat
141,65,fat
184,85,fat
158,54,normal
153,75,fat
166,48,thin
189,55,thin
161,44,thin
165,55,normal
157,62,fat
150,47,normal
185,79,normal
172,45,thin
150,85,fat
157,75,fat
179,70,normal
182,71,normal
172,56,normal
167,44,thin
164,81,fat
157,77,fat
159,47,normal
144,68,fat
169,85,fat
185,79,normal
179,49,thin
140,62,fat
163,40,thin
170,62,normal
141,71,fat
157,43,thin
152,64,fat
165,62,normal
166,63,normal
163,71,fat
158,41,thin
179,42,thin
151,42,thin
179,54,thin
148,55,fat
174,40,thin
167,58,normal
149,70,fat
146,61,fat
188,61,thin
152,76,fat
178,68,normal
184,71,normal
146,81,fat
171,53,thin
173,58,normal
148,54,normal
147,75,fat
154,74,fat
178,59,normal
157,73,fat
141,84,fat
170,45,thin
178,79,normal
153,64,fat
186,69,normal
158,40,thin
161,60,normal
183,73,normal
168,53,normal
184,76,normal
160,65,fat
181,65,normal
160,46,thin
143,72,fat
177,68,normal
161,50,normal
172,56,normal
141,80,fat
173,76,fat
187,85,normal
190,51,thin
144,42,normal
158,51,normal
173,67,normal
183,85,fat
187,84,normal
184,64,normal
172,55,normal
174,62,normal
182,65,normal
152,48,normal
148,48,normal
181,75,normal
147,69,fat
179,75,normal
169,45,thin
148,54,normal
178,70,normal
187,78,normal
177,67,normal
182,68,normal
152,61,fat
152,68,fat
165,45,thin
143,57,fat
173,41,thin
187,60,thin
173,85,fat
143,41,normal
169,82,fat
154,78,fat
178,68,normal
181,64,normal
171,63,normal
147,80,fat
171,63,normal
159,69,fat
158,58,normal
157,49,normal
176,59,normal
185,62,thin
162,41,thin
142,62,fat
140,71,fat
186,44,thin
168,62,normal
148,49,normal
141,49,normal
159,81,fat
183,61,thin
172,76,fat
146,56,fat
171,61,normal
140,81,fat
142,48,normal
142,52,fat
157,67,fat
165,44,thin
180,43,thin
166,75,fat
190,80,normal
163,66,normal
183,82,normal
170,75,fat
152,52,normal
146,40,normal
167,50,thin
170,54,normal
152,57,normal
178,77,normal
157,50,normal
182,52,thin
171,46,thin
163,41,thin
166,84,fat
179,81,fat
147,58,fat
150,44,normal
167,84,fat
155,68,fat
167,49,thin
144,63,fat
150,81,fat
142,55,fat
155,42,thin
176,52,thin
145,49,normal
154,73,fat
174,50,thin
142,57,fat
156,44,thin
182,55,thin
150,75,fat
166,72,fat
161,70,fat
151,43,normal
181,62,normal
172,56,normal
164,60,normal
181,56,thin
174,43,thin
141,53,fat
187,83,normal
154,61,fat
187,72,normal
166,70,fat
150,68,fat
144,79,fat
142,83,fat
150,84,fat
174,53,thin
171,79,fat
165,63,normal
189,45,thin
171,52,thin
154,82,fat
155,54,normal
170,48,thin
174,59,normal
164,53,normal
142,59,fat
141,84,fat
155,61,fat
163,59,normal
165,44,thin
173,61,normal
150,76,fat
186,81,normal
171,49,thin
185,57,thin
166,63,normal
186,40,thin
165,82,fat
168,70,normal
148,41,normal
143,57,fat
174,79,fat
150,82,fat
190,72,normal
166,40,thin
141,66,fat
141,49,normal
157,58,normal
185,65,normal
142,62,fat
157,84,fat
172,65,normal
146,82,fat
164,69,fat
140,47,normal
173,80,fat
142,67,fat
158,70,fat
175,66,normal
164,73,fat
190,77,normal
174,62,normal
178,46,thin
190,55,thin
186,72,normal
175,50,thin
162,55,normal
170,50,thin
165,51,normal
175,62,normal
171,41,thin
154,63,fat
183,73,normal
141,45,normal
152,42,thin
150,56,normal
179,64,normal
188,84,normal
160,67,fat
141,74,fat
158,84,fat
178,65,normal
157,62,fat
187,57,thin
174,61,normal
150,45,normal
186,45,thin
158,85,fat
188,54,thin
180,46,thin
177,72,normal
182,57,thin
156,41,thin
142,61,fat
164,56,normal
183,64,normal
186,63,thin
158,60,normal
168,66,normal
186,81,normal
185,46,thin
166,67,normal
176,45,thin
181,79,normal
180,58,thin
146,45,normal
143,41,normal
177,49,thin
176,53,thin
178,41,thin
186,68,normal
180,71,normal
187,80,normal
183,73,normal
143,44,normal
186,64,thin
160,50,normal
179,71,normal
157,72,fat
143,55,fat
144,40,normal
180,66,normal
143,41,normal
179,46,thin
143,82,fat
174,80,fat
147,42,normal
173,51,thin
150,69,fat
153,81,fat
151,82,fat
155,53,normal
151,65,fat
161,55,normal
167,64,normal
186,41,thin
160,61,normal
145,73,fat
174,71,normal
162,45,thin
159,41,thin
184,52,thin
146,77,fat
185,44,thin
181,60,thin
141,58,fat
189,82,normal
172,71,normal
142,50,normal
158,40,thin
171,58,normal
185,76,normal
154,72,fat
172,56,normal
181,73,normal
174,64,normal
179,83,fat
168,59,normal
186,40,thin
148,63,fat
168,73,fat
179,61,normal
181,56,thin
183,80,normal
145,81,fat
172,79,fat
151,49,normal
168,72,fat
173,81,fat
148,70,fat
141,82,fat
188,66,normal
159,57,normal
175,73,normal
145,52,normal
186,70,normal
158,80,fat
164,43,thin
178,64,normal
175,70,normal
150,66,fat
144,46,normal
162,54,normal
172,57,normal
168,70,normal
175,41,thin
188,81,normal
170,50,thin
146,61,fat
189,54,thin
184,61,thin
171,58,normal
144,77,fat
182,42,thin
166,71,fat
162,50,normal
168,55,normal
164,52,normal
187,80,normal
172,77,fat
179,46,thin
164,77,fat
155,76,fat
164,51,normal
166,71,fat
187,44,thin
152,53,normal
149,47,normal
188,75,normal
143,75,fat
150,43,normal
173,62,normal
141,60,fat
179,63,normal
145,55,fat
144,58,fat
175,80,fat
148,52,normal
147,65,fat
179,47,thin
181,51,thin
152,60,fat
150,56,normal
158,54,normal
188,77,normal
166,42,thin
169,41,thin
160,45,thin
177,73,normal
170,50,thin
141,64,fat
153,76,fat
167,48,thin
146,50,normal
143,76,fat
178,64,normal
186,72,normal
156,55,normal
179,69,normal
165,53,normal
173,63,normal
148,62,fat
177,80,fat
140,43,normal
174,57,normal
184,61,thin
160,65,fat
172,41,thin
166,44,thin
147,44,normal
186,60,thin
148,64,fat
156,47,normal
174,54,thin
149,78,fat
173,51,thin
176,65,normal
155,79,fat
142,41,normal
172,44,thin
165,44,thin
143,85,fat
182,40,thin
150,46,normal
160,69,fat
160,49,normal
171,62,normal
177,43,thin
189,79,normal
188,41,thin
175,79,fat
174,41,thin
156,68,fat
169,72,fat
175,61,normal
177,52,thin
141,75,fat
142,65,fat
189,46,thin
178,79,normal
146,64,fat
169,70,normal
182,69,normal
144,65,fat
163,49,thin
180,53,thin
187,83,normal
188,75,normal
157,78,fat
149,66,fat
166,55,normal
141,84,fat
183,54,thin
153,56,normal
165,55,normal
168,74,fat
183,79,normal
167,50,thin
182,74,normal
149,70,fat
183,44,thin
156,43,thin
164,64,normal
190,44,thin
178,49,thin
156,46,normal
141,57,fat
142,70,fat
178,73,normal
165,58,normal
143,54,fat
176,48,thin
183,54,thin
190,56,thin
190,61,thin
143,85,fat
173,73,normal
156,62,fat
146,48,normal
146,72,fat
140,53,fat
168,78,fat
169,74,fat
140,79,fat
190,47,thin
160,85,fat
186,74,normal
157,41,thin
144,52,fat
179,75,normal
176,72,normal
147,40,normal
183,67,normal
160,55,normal
157,59,normal
167,46,thin
180,62,normal
181,49,thin
149,82,fat
187,45,thin
175,57,normal
148,45,normal
141,57,fat
